Open time,BTCBUSD_Open,BTCBUSD_High,BTCBUSD_Low,BTCBUSD_Close,BTCBUSD_Volume,ETHBUSD_Open,ETHBUSD_High,ETHBUSD_Low,ETHBUSD_Close,ETHBUSD_Volume,BNBBUSD_Open,BNBBUSD_High,BNBBUSD_Low,BNBBUSD_Close,BNBBUSD_Volume
2020-11-07,15599.88000000,15774.99000000,14344.88000000,14835.97000000,13736.32124800,456.51000000,468.90000000,424.35000000,435.65000000,514102.89478000,29.06210000,29.89990000,26.89030000,27.76240000,435888.98000000
2020-11-08,14834.35000000,15670.00000000,14720.16000000,15488.13000000,8637.39712000,435.67000000,460.50000000,432.58000000,454.66000000,282591.99689000,27.78430000,28.72040000,27.48700000,28.44720000,188980.48000000
2020-11-09,15487.73000000,15854.28000000,14817.58000000,15341.03000000,15401.82247900,454.66000000,459.55000000,434.11000000,444.75000000,340554.61661000,28.44460000,28.97940000,27.35710000,28.10590000,278414.21000000
2020-11-10,15342.15000000,15472.00000000,15090.00000000,15313.17000000,9806.23596800,444.76000000,455.24000000,439.23000000,450.77000000,242964.31206000,28.10930000,28.49550000,27.67550000,28.22490000,241368.51000000
2020-11-11,15313.16000000,16000.00000000,15289.99000000,15700.26000000,11495.35967200,450.76000000,476.84000000,449.76000000,463.62000000,310564.34092000,28.22840000,28.61370000,27.82400000,28.03300000,223259.48000000
2020-11-12,15700.44000000,16357.50000000,15462.59000000,16310.75000000,15088.42522900,463.62000000,470.54000000,452.14000000,462.98000000,312997.40249000,28.03190000,28.15000000,27.34160000,27.72190000,187716.08000000
2020-11-13,16310.65000000,16492.64000000,15965.00000000,16338.89000000,10428.89952900,462.97000000,478.53000000,457.55000000,476.97000000,281768.01114000,27.72540000,28.53040000,27.55480000,28.22360000,251281.40000000
2020-11-14,16338.89000000,16342.50000000,15716.66000000,16081.42000000,8349.39026800,476.95000000,477.93000000,452.50000000,461.26000000,194869.77606000,28.21900000,28.22320000,27.39760000,27.96000000,170516.46000000
2020-11-15,16081.70000000,16173.09000000,15787.98000000,15968.15000000,6200.23431500,461.27000000,463.19000000,440.58000000,448.55000000,182345.50260000,27.96020000,28.24080000,27.10200000,27.68770000,235780.20000000
2020-11-16,15968.51000000,16890.00000000,15880.00000000,16720.00000000,10126.18210700,448.46000000,466.18000000,445.85000000,460.77000000,277640.12896000,27.69700000,28.21820000,27.47510000,27.95640000,263249.02000000
2020-11-17,16719.99000000,17877.42000000,16564.10000000,17678.08000000,15950.09247500,460.72000000,485.21000000,460.06000000,482.68000000,348678.61634000,27.96610000,28.76420000,27.94390000,28.59000000,283554.34000000
2020-11-18,17677.82000000,18495.86000000,17239.62000000,17791.08000000,21447.75813200,482.68000000,495.84000000,457.57000000,478.80000000,501402.53888000,28.57610000,28.79980000,27.51440000,28.12760000,349447.91000000
2020-11-19,17791.08000000,18192.69000000,17352.05000000,17821.41000000,11704.82727400,478.87000000,481.00000000,465.16000000,471.74000000,214322.50737000,28.12760000,28.42970000,27.64060000,28.16320000,196926.37000000
2020-11-20,17821.41000000,18848.33000000,17759.09000000,18670.93000000,12822.59697900,471.74000000,514.62000000,471.15000000,510.49000000,476011.01755000,28.15370000,29.35120000,28.07360000,28.98850000,356219.36000000
2020-11-21,18670.84000000,18983.17000000,18340.00000000,18717.90000000,11451.12514800,510.48000000,553.91000000,503.20000000,552.73000000,525927.27089000,28.98870000,30.83330000,28.32650000,30.52520000,497796.72000000
2020-11-22,18719.01000000,18768.50000000,17628.44000000,18435.63000000,13558.92086500,552.80000000,581.50000000,511.55000000,560.89000000,685118.40755000,30.52520000,31.14030000,29.00580000,30.05730000,474816.05000000
2020-11-23,18435.63000000,18775.00000000,18010.20000000,18385.00000000,12401.64243600,560.76000000,611.39000000,550.59000000,609.21000000,598507.79463000,30.08000000,31.09990000,29.82530000,31.00000000,435200.64000000
2020-11-24,18384.71000000,19436.33000000,18017.72000000,19175.26000000,17097.53192200,609.15000000,623.78000000,589.47000000,605.43000000,530422.82901000,31.00000000,35.18040000,30.82190000,33.96930000,1097824.09000000
2020-11-25,19175.25000000,19499.00000000,18451.73000000,18724.73000000,13357.91928800,605.43000000,606.41000000,554.89000000,569.45000000,394963.05517000,33.96930000,35.49000000,30.50000000,31.27560000,634584.62000000
2020-11-26,18724.38000000,18914.41000000,16194.47000000,17157.34000000,30186.56008000,569.44000000,577.01000000,481.52000000,520.20000000,984048.09198000,31.27560000,31.76670000,26.39890000,28.23190000,1093377.27000000
2020-11-27,17157.79000000,17464.50000000,16444.68000000,17146.41000000,14575.20403900,520.20000000,530.90000000,493.75000000,518.78000000,453636.20425000,28.23190000,28.72500000,27.20420000,28.45810000,350745.76000000
2020-11-28,17146.83000000,17897.48000000,16872.79000000,17735.55000000,9448.87696400,518.83000000,548.52000000,507.07000000,537.95000000,373448.98310000,28.46690000,29.64860000,27.91830000,29.18490000,254273.69000000
2020-11-29,17735.00000000,18360.00000000,17534.19000000,18195.48000000,7394.00440700,537.94000000,577.29000000,531.02000000,576.67000000,323413.22231000,29.17210000,30.46660000,28.86410000,30.10000000,218587.43000000
2020-11-30,18195.49000000,19881.56000000,18195.49000000,19700.79000000,16511.38447700,576.68000000,616.99000000,571.00000000,616.85000000,423226.63292000,30.10000000,31.58080000,29.74890000,31.49290000,305644.97000000
2020-12-01,19700.79000000,19892.85000000,18080.00000000,18776.69000000,20473.69734600,616.89000000,635.94000000,561.82000000,585.61000000,695008.96949000,31.49230000,31.88640000,29.20280000,30.21220000,415228.49000000
2020-12-02,18776.50000000,19350.00000000,18334.00000000,19212.25000000,12466.04861000,585.61000000,604.88000000,574.58000000,597.14000000,410828.16042000,30.21230000,30.92650000,29.53610000,30.29650000,222250.75000000
2020-12-03,19213.88000000,19615.93000000,18888.58000000,19440.00000000,10621.92463400,597.16000000,623.80000000,586.14000000,616.39000000,305296.19259000,30.28570000,30.80820000,29.86740000,30.72620000,232589.68000000
2020-12-04,19438.96000000,19540.00000000,18560.73000000,18656.86000000,10801.35535700,616.39000000,620.46000000,565.95000000,567.45000000,320778.15301000,30.72440000,31.14040000,28.76040000,29.05640000,275129.87000000
2020-12-05,18656.86000000,19196.10000000,18503.95000000,19158.17000000,6385.24405100,567.43000000,597.50000000,561.02000000,597.05000000,195120.19265000,29.05350000,30.05610000,28.67140000,29.73650000,163013.36000000
2020-12-06,19158.18000000,19432.24000000,18868.43000000,19370.88000000,6153.04178200,597.05000000,607.74000000,583.34000000,601.94000000,203379.55622000,29.73480000,30.17700000,29.00240000,29.50940000,179330.09000000
2020-12-07,19370.12000000,19433.11000000,18908.69000000,19174.10000000,6537.67034000,601.89000000,603.39000000,584.45000000,591.47000000,144344.20264000,29.50440000,29.66980000,29.05250000,29.36790000,146360.44000000
2020-12-08,19174.10000000,19300.00000000,18188.58000000,18317.05000000,10604.38642300,591.48000000,595.20000000,548.54000000,554.68000000,232774.63023000,29.37530000,29.48970000,27.44000000,27.65090000,281219.54000000
2020-12-09,18316.21000000,18645.50000000,17633.52000000,18547.52000000,15606.16189300,554.67000000,577.88000000,530.26000000,573.40000000,303439.67570000,27.64830000,28.41000000,26.89380000,28.14570000,204035.14000000
2020-12-10,18547.52000000,18558.92000000,17899.55000000,18253.12000000,10391.67716600,573.39000000,575.64000000,548.08000000,558.92000000,206792.56665000,28.14210000,28.27220000,27.38290000,27.68220000,112568.05000000
2020-12-11,18253.12000000,18293.10000000,17564.08000000,18032.84000000,13198.03845500,558.90000000,560.57000000,535.14000000,544.38000000,246208.70400000,27.68970000,27.76120000,26.72000000,27.33070000,169155.84000000
2020-12-12,18032.84000000,18950.00000000,18021.65000000,18814.25000000,7059.86226700,544.41000000,573.97000000,543.08000000,568.33000000,161082.18667000,27.34580000,28.26740000,27.25660000,28.16320000,127426.13000000
2020-12-13,18815.29000000,19417.61000000,18721.83000000,19167.62000000,9349.43811100,568.33000000,595.00000000,563.56000000,590.67000000,207854.03031000,28.17120000,29.26220000,28.02130000,29.13000000,194538.80000000
2020-12-14,19168.63000000,19350.00000000,18996.75000000,19269.93000000,8488.86224800,590.66000000,591.44000000,575.60000000,586.20000000,179226.12917000,29.12940000,30.17330000,28.66800000,30.01950000,291840.23000000
2020-12-15,19270.02000000,19564.00000000,19040.94000000,19430.07000000,10242.81257300,586.21000000,596.99000000,579.20000000,588.80000000,177853.48541000,30.02670000,30.37030000,29.33810000,29.50310000,241321.79000000
2020-12-16,19430.07000000,21576.14000000,19285.71000000,21353.92000000,19266.58417200,588.88000000,639.58000000,581.09000000,637.75000000,338145.30036000,29.52650000,30.64210000,29.02000000,30.57990000,337257.55000000
2020-12-17,21352.92000000,23806.78000000,21249.03000000,22821.54000000,32452.25510600,637.71000000,676.38000000,626.62000000,643.24000000,673155.59615000,30.57790000,31.53920000,29.71170000,30.23040000,527463.52000000
2020-12-18,22817.49000000,23283.50000000,22355.66000000,23126.14000000,13253.80104200,643.24000000,664.67000000,630.00000000,654.31000000,346989.44243000,30.23770000,31.21330000,29.63500000,31.01680000,268428.92000000
2020-12-19,23126.14000000,24175.17000000,22763.15000000,23851.58000000,14059.41148800,654.31000000,670.61000000,646.22000000,658.85000000,306675.25455000,30.99600000,34.25000000,30.92500000,33.33000000,590570.66000000
2020-12-20,23851.15000000,24298.91000000,23099.32000000,23481.66000000,12621.63029700,658.78000000,661.89000000,621.42000000,638.54000000,310045.80883000,33.32960000,35.66770000,32.63140000,34.31590000,636211.53000000
2020-12-21,23477.66000000,24122.90000000,21874.96000000,22728.00000000,14964.74616200,638.54000000,648.38000000,596.00000000,607.87000000,337535.26317000,34.30350000,35.60930000,31.46930000,32.07580000,736322.34000000
2020-12-22,22728.01000000,23836.73000000,22364.81000000,23809.99000000,13866.14173200,607.94000000,637.83000000,588.00000000,636.50000000,348465.80688000,32.05900000,33.79890000,30.50000000,33.49460000,631727.08000000
2020-12-23,23812.36000000,24089.00000000,22611.00000000,23220.09000000,15844.38817800,636.49000000,638.00000000,551.85000000,585.31000000,438209.55847000,33.48980000,34.46790000,29.96250000,31.16670000,757917.35000000
2020-12-24,23220.25000000,23790.50000000,22704.01000000,23718.94000000,10632.11369500,585.30000000,615.00000000,565.35000000,612.12000000,356714.54516000,31.16670000,32.74670000,30.37340000,32.47600000,499967.14000000
2020-12-25,23721.65000000,24790.01000000,23420.71000000,24699.77000000,11695.87742900,612.15000000,633.94000000,604.16000000,626.54000000,297813.19622000,32.49930000,33.45660000,31.74440000,33.16990000,407657.45000000
2020-12-26,24700.73000000,26841.18000000,24485.29000000,26473.31000000,13307.01457100,626.55000000,652.50000000,615.18000000,636.88000000,332170.36930000,33.18350000,34.00000000,32.52330000,33.61220000,433136.49000000
2020-12-27,26473.63000000,28395.62000000,25747.82000000,26254.23000000,20110.28860500,636.88000000,716.11000000,625.77000000,684.17000000,550327.94437000,33.61210000,34.93870000,31.87000000,33.61880000,816594.94000000
2020-12-28,26254.23000000,27467.78000000,26072.21000000,27040.75000000,12108.91158300,684.11000000,747.18000000,680.82000000,729.34000000,503305.44104000,33.61960000,36.08990000,33.27380000,35.88000000,743456.42000000
2020-12-29,27037.08000000,27383.35000000,25826.17000000,27356.29000000,13161.28807800,729.35000000,739.66000000,688.32000000,731.31000000,408068.63311000,35.88000000,39.70000000,35.24990000,39.00080000,1118767.35000000
2020-12-30,27356.38000000,29000.00000000,27313.91000000,28890.00000000,17802.83709900,731.35000000,758.69000000,716.32000000,752.46000000,352025.93225000,39.02600000,39.22000000,36.80000000,38.13930000,462968.75000000
2020-12-31,28888.56000000,29315.42000000,27910.00000000,28969.01000000,17091.98168300,752.45000000,755.87000000,722.25000000,737.33000000,331438.73587000,38.15420000,38.22190000,36.71690000,37.40740000,392453.53000000
2021-01-01,28961.73000000,29678.00000000,28686.69000000,29406.54000000,11050.68949500,737.39000000,750.29000000,717.00000000,730.92000000,249637.47423000,37.41210000,39.03590000,37.04150000,37.85460000,465672.53000000
2021-01-02,29408.99000000,33333.33000000,29023.16000000,32215.48000000,25994.09894500,730.86000000,788.80000000,717.00000000,775.28000000,507281.21994000,37.86510000,39.00000000,36.90000000,38.26530000,574790.04000000
2021-01-03,32203.42000000,34786.00000000,32000.00000000,33071.12000000,24687.25786100,775.33000000,1013.33000000,769.64000000,980.14000000,987567.47912000,38.27320000,41.78990000,37.81000000,41.30020000,919085.17000000
2021-01-04,33071.12000000,33651.20000000,28089.05000000,32015.40000000,28654.79327400,979.58000000,1168.53000000,885.00000000,1042.23000000,1199991.32836000,41.32130000,43.42910000,38.06000000,41.15990000,1101874.16000000
2021-01-05,32016.21000000,34498.00000000,29907.84000000,34048.81000000,24612.32109500,1042.24000000,1136.04000000,975.51000000,1103.01000000,767030.22732000,41.14370000,41.94240000,38.86000000,41.92020000,626788.27000000
2021-01-06,34048.80000000,37002.20000000,33387.97000000,36851.55000000,25492.32606400,1102.98000000,1216.36000000,1058.83000000,1211.47000000,677040.87254000,41.94290000,42.33300000,40.51360000,42.33300000,632340.24000000
2021-01-07,36844.23000000,40404.26000000,36350.00000000,39488.00000000,25543.25348100,1211.71000000,1291.03000000,1139.83000000,1225.91000000,494679.99882000,42.32370000,44.58600000,41.29970000,43.66320000,963501.60000000
2021-01-08,39487.99000000,42000.18000000,36588.03000000,40610.16000000,31055.16690000,1226.20000000,1274.71000000,1066.90000000,1217.89000000,671575.16955000,43.68050000,43.69660000,40.31780000,42.37000000,667289.86000000
2021-01-09,40603.72000000,41430.00000000,38764.34000000,40239.25000000,15159.81876100,1217.89000000,1308.07000000,1173.07000000,1280.39000000,412858.84957000,42.40160000,44.17040000,41.54440000,43.96420000,404266.70000000
2021-01-10,40239.25000000,41460.00000000,35080.12000000,38162.04000000,22678.56174200,1280.76000000,1352.98000000,1164.28000000,1254.59000000,567177.75775000,43.99920000,45.25530000,40.10000000,42.44850000,721735.84000000
2021-01-11,38160.00000000,38268.52000000,30330.55000000,35427.77000000,55192.80574500,1254.70000000,1260.00000000,911.04000000,1087.20000000,1145156.14379000,42.46040000,42.48340000,35.00100000,38.16280000,1411333.61000000
2021-01-12,35412.07000000,36650.00000000,32507.09000000,34029.14000000,29041.84873100,1087.15000000,1150.80000000,1006.40000000,1049.35000000,650816.28484000,38.18640000,40.06000000,37.06200000,38.25000000,662549.48000000
2021-01-13,34028.38000000,37800.00000000,32350.00000000,37383.06000000,28162.23462700,1049.45000000,1137.60000000,986.67000000,1129.88000000,532073.46472000,38.24470000,40.43980000,36.95670000,40.10250000,458328.86000000
2021-01-14,37374.52000000,40110.00000000,36700.00000000,39113.72000000,23519.92170200,1129.98000000,1248.03000000,1086.83000000,1230.35000000,474561.62629000,40.11970000,41.97830000,39.59570000,41.83210000,479709.51000000
2021-01-15,39113.71000000,39692.96000000,34353.19000000,36734.62000000,28136.81532400,1230.52000000,1255.07000000,1067.57000000,1168.37000000,648235.46239000,41.83360000,42.50000000,38.60760000,40.89570000,506317.16000000
2021-01-16,36734.60000000,37950.00000000,35372.83000000,36003.52000000,19946.17585400,1168.20000000,1292.30000000,1151.60000000,1227.88000000,505080.92285000,40.88450000,44.06460000,38.80000000,43.11280000,605275.59000000
2021-01-17,36003.52000000,36845.81000000,33840.00000000,35833.58000000,16364.17901300,1227.81000000,1269.00000000,1166.04000000,1232.24000000,406557.92500000,43.10490000,46.70820000,40.90240000,45.85710000,733413.96000000
2021-01-18,35820.41000000,37455.23000000,34770.00000000,36632.24000000,15153.28093700,1232.21000000,1261.17000000,1182.61000000,1258.89000000,303279.59146000,45.84260000,46.84830000,44.03900000,45.38650000,527974.44000000
2021-01-19,36634.06000000,37889.00000000,35866.84000000,35902.60000000,17543.27723300,1258.82000000,1440.00000000,1252.00000000,1367.07000000,604488.46518000,45.40450000,47.16050000,41.71700000,42.51900000,814144.49000000
2021-01-20,35901.17000000,36415.05000000,33410.00000000,35489.56000000,23863.42247900,1367.32000000,1408.67000000,1235.71000000,1377.58000000,670070.82137000,42.58760000,42.88740000,40.20000000,42.57870000,617435.92000000
2021-01-21,35489.56000000,35612.24000000,30048.06000000,30837.51000000,34634.26693800,1377.56000000,1389.52000000,1084.18000000,1110.60000000,763755.25423000,42.60160000,42.68720000,38.20000000,38.58500000,647212.35000000
2021-01-22,30837.51000000,33860.00000000,28800.19000000,32980.82000000,30817.55269200,1110.42000000,1276.23000000,1041.42000000,1234.00000000,695671.77686000,38.62260000,41.50000000,36.81000000,40.92300000,554374.14000000
2021-01-23,32980.82000000,33480.89000000,31422.01000000,32100.29000000,16540.82201500,1233.86000000,1273.49000000,1197.45000000,1234.53000000,312727.55855000,40.94230000,41.86670000,39.52000000,40.95590000,332815.97000000
2021-01-24,32100.29000000,33102.00000000,30945.08000000,32290.80000000,15019.50228100,1234.53000000,1400.15000000,1220.93000000,1393.92000000,371741.22256000,40.94090000,42.21000000,40.35420000,41.87000000,291428.71000000
2021-01-25,32290.81000000,34886.41000000,31917.12000000,32253.49000000,21644.82679000,1393.92000000,1476.61000000,1294.16000000,1317.77000000,525169.04685000,41.87000000,43.40810000,40.52950000,41.85950000,407585.69000000
2021-01-26,32254.23000000,32933.79000000,30829.73000000,32495.00000000,22053.97000000,1317.77000000,1378.87000000,1207.00000000,1367.00000000,549517.39817000,41.80770000,42.54230000,39.83400000,41.83990000,395880.98000000
2021-01-27,32494.54000000,32572.86000000,29253.52000000,30410.09000000,26997.67345100,1367.14000000,1375.00000000,1207.70000000,1240.98000000,629599.91991000,41.83740000,42.10000000,39.61750000,40.93870000,464250.06000000
2021-01-28,30411.89000000,33840.00000000,29900.00000000,33443.50000000,20477.25335100,1241.17000000,1362.93000000,1219.11000000,1332.63000000,439304.69507000,40.97100000,43.19730000,40.37750000,42.63020000,443563.25000000
2021-01-29,33447.34000000,38650.00000000,31972.44000000,34261.20000000,52280.93775900,1332.64000000,1440.00000000,1287.47000000,1380.30000000,682231.85721000,42.63020000,44.12340000,41.88880000,42.86970000,567925.25000000
2021-01-30,34261.20000000,34948.88000000,32848.16000000,34299.60000000,19192.80067900,1380.28000000,1406.87000000,1326.69000000,1379.79000000,299469.47350000,42.88590000,45.20000000,42.60900000,44.81920000,425166.30000000
2021-01-31,34300.41000000,34376.61000000,32193.77000000,33111.96000000,14021.54787400,1379.76000000,1381.90000000,1282.09000000,1313.69000000,250298.02028000,44.83660000,45.85970000,43.33450000,44.39160000,424091.49000000
2021-02-01,33127.48000000,34719.17000000,32323.23000000,33528.41000000,17029.55139000,1313.67000000,1377.55000000,1270.89000000,1374.72000000,252968.47520000,44.38740000,52.39790000,43.47050000,51.49210000,1351880.35000000
2021-02-02,33524.75000000,36023.87000000,33425.92000000,35511.95000000,16950.85040200,1374.71000000,1549.17000000,1361.74000000,1513.29000000,437807.55349000,51.46000000,53.00000000,49.23330000,51.00000000,1042508.77000000
2021-02-03,35507.20000000,37710.00000000,35404.84000000,37675.81000000,17848.19607400,1513.32000000,1671.22000000,1508.90000000,1666.43000000,349239.48354000,51.04940000,52.75000000,49.85000000,52.20190000,618297.72000000
2021-02-04,37667.42000000,38770.90000000,36183.67000000,36977.41000000,21330.93501900,1666.49000000,1697.99000000,1556.63000000,1597.02000000,421309.11520000,52.20190000,57.14270000,51.36690000,56.01370000,969142.33000000
2021-02-05,36977.40000000,38370.00000000,36602.56000000,38331.68000000,15116.49644300,1597.03000000,1762.99000000,1593.00000000,1720.85000000,334451.97292000,55.99930000,68.74000000,55.96860000,67.69060000,1562755.99000000
2021-02-06,38331.69000000,40999.00000000,38254.05000000,39258.22000000,20982.58892100,1720.55000000,1745.19000000,1646.18000000,1678.79000000,323021.18520000,67.66040000,75.58220000,61.70000000,72.91100000,2302362.24000000
2021-02-07,39256.59000000,39742.17000000,37356.76000000,38870.21000000,20141.06732400,1678.80000000,1694.64000000,1492.47000000,1614.42000000,370051.63618000,72.95960000,74.88000000,64.16740000,68.52780000,1387724.49000000
2021-02-08,38866.71000000,46833.31000000,38020.40000000,46426.88000000,30325.19572500,1614.41000000,1779.43000000,1566.51000000,1751.39000000,383130.46594000,68.48180000,79.98000000,67.73870000,79.90590000,1577430.71000000
2021-02-09,46425.25000000,48222.00000000,45000.00000000,46480.92000000,26910.41165800,1751.53000000,1825.23000000,1709.66000000,1771.65000000,366924.89874000,79.84060000,116.20260000,77.98260000,107.51680000,3097622.26000000
2021-02-10,46480.92000000,47376.73000000,43733.80000000,44846.51000000,19260.41269200,1771.56000000,1839.23000000,1680.00000000,1742.36000000,369089.09057000,107.51680000,148.30000000,106.00000000,128.91510000,4211400.55000000
2021-02-11,44844.14000000,48714.07000000,44014.30000000,48003.02000000,19294.65034100,1742.19000000,1818.99000000,1704.67000000,1787.25000000,236472.90401000,128.80650000,132.80000000,117.81250000,124.22160000,1405084.03000000
2021-02-12,48004.02000000,49000.00000000,46243.50000000,47393.00000000,16911.26048900,1787.25000000,1867.98000000,1739.62000000,1843.80000000,280206.42882000,124.22490000,141.91400000,121.05640000,136.91530000,1326009.03000000
2021-02-13,47390.98000000,48202.00000000,46251.00000000,47205.88000000,12603.94240800,1843.76000000,1874.74000000,1766.05000000,1817.27000000,225920.59704000,136.98370000,138.80000000,125.00000000,133.44250000,863378.55000000
2021-02-14,47205.87000000,49737.39000000,47081.81000000,48631.27000000,13151.68571400,1817.13000000,1851.00000000,1785.77000000,1802.09000000,189442.31064000,133.35320000,139.00000000,128.55000000,135.97490000,925798.33000000
2021-02-15,48632.49000000,49048.38000000,45766.79000000,47915.01000000,17832.36768800,1802.09000000,1836.29000000,1661.00000000,1779.39000000,301197.52215000,135.99670000,139.40000000,115.50000000,130.08160000,1248912.09000000
2021-02-16,47915.00000000,50689.37000000,47050.00000000,49145.04000000,19111.15623000,1779.48000000,1826.67000000,1724.46000000,1781.90000000,245685.36513000,129.84000000,133.48040000,126.10000000,130.14990000,963545.02000000
2021-02-17,49144.24000000,52648.89000000,48947.80000000,52139.34000000,16618.02604400,1781.79000000,1855.78000000,1733.47000000,1850.15000000,244276.34812000,130.08630000,176.00000000,126.81800000,165.20670000,2747344.40000000
2021-02-18,52132.44000000,52543.50000000,50874.79000000,51555.69000000,14236.40135700,1850.29000000,1949.82000000,1850.29000000,1939.07000000,263759.92667000,165.39380000,199.60000000,162.85710000,195.56790000,2843265.49000000
2021-02-19,51550.92000000,56386.80000000,50733.00000000,55922.05000000,17164.69565900,1938.77000000,1973.41000000,1890.67000000,1955.88000000,220514.31827000,195.54250000,347.88990000,194.98440000,333.34260000,4989134.00000000
2021-02-20,55916.46000000,57600.00000000,53946.06000000,55885.10000000,17954.10452700,1955.99000000,2042.40000000,1805.90000000,1914.70000000,343978.12346000,332.92710000,335.00000000,222.00000000,253.20010000,4010821.18000000
2021-02-21,55885.10000000,58362.91000000,55516.17000000,57465.09000000,12896.58758700,1914.54000000,1976.33000000,1884.92000000,1934.90000000,218638.34330000,253.20000000,309.34550000,250.00100000,295.45450000,3163443.57000000
2021-02-22,57463.22000000,57547.57000000,47689.55000000,54107.06000000,31886.73251300,1934.98000000,1937.73000000,1555.00000000,1777.78000000,557775.81467000,295.34650000,296.00000000,220.06680000,267.39960000,2726841.11000000
2021-02-23,54105.03000000,54184.35000000,44900.00000000,48888.16000000,45041.15101100,1777.79000000,1782.42000000,1355.00000000,1577.30000000,898199.41544000,267.27450000,269.50000000,186.26400000,232.59370000,3964725.73000000
2021-02-24,48888.17000000,51388.88000000,47000.00000000,49695.47000000,20862.66521800,1577.30000000,1714.13000000,1500.51000000,1624.24000000,514316.81929000,231.63260000,281.00000000,213.30000000,254.62500000,3178922.82000000
2021-02-25,49694.62000000,52050.00000000,46690.00000000,47079.75000000,19683.29484500,1624.23000000,1672.17000000,1459.00000000,1482.02000000,387640.09653000,254.67720000,274.83310000,231.50000000,234.64390000,1894615.42000000
2021-02-26,47079.75000000,48444.00000000,44116.43000000,46302.75000000,26609.17554800,1481.68000000,1562.80000000,1400.00000000,1444.54000000,497259.50141000,234.63800000,239.40000000,208.99630000,221.73460000,2182885.10000000
2021-02-27,46302.75000000,48374.56000000,45017.05000000,46148.23000000,15037.50423000,1444.53000000,1527.93000000,1426.16000000,1459.56000000,324307.83869000,222.01460000,237.48580000,219.33770000,225.47840000,1031106.01000000
2021-02-28,46148.23000000,46667.18000000,43007.42000000,45226.61000000,20289.24517000,1459.50000000,1469.33000000,1293.20000000,1421.69000000,495280.55994000,225.47840000,229.00010000,195.00000000,210.58090000,1455431.59000000
2021-03-01,45217.40000000,49830.73000000,45040.89000000,49638.48000000,18396.16316500,1421.35000000,1573.50000000,1412.30000000,1571.34000000,329315.91089000,210.65690000,260.15080000,209.54730000,255.13880000,2089263.59000000
2021-03-02,49638.48000000,50251.37000000,47052.63000000,48487.26000000,15056.55299300,1571.50000000,1604.44000000,1455.78000000,1487.98000000,328962.74411000,255.12790000,265.00000000,227.10000000,239.79580000,1353263.57000000
2021-03-03,48478.31000000,52669.69000000,48139.76000000,50371.33000000,16997.48511200,1487.96000000,1657.47000000,1476.48000000,1568.17000000,307395.81387000,239.87130000,254.88000000,236.30010000,240.60000000,1110570.99000000
2021-03-04,50373.88000000,51796.40000000,47487.32000000,48365.49000000,18402.42395400,1568.16000000,1624.81000000,1505.00000000,1538.77000000,310733.48372000,240.66020000,249.66660000,225.00000000,229.50160000,965285.56000000
2021-03-05,48353.42000000,49471.45000000,46297.15000000,48761.85000000,17349.36953900,1538.81000000,1549.00000000,1441.85000000,1528.30000000,350430.21777000,229.58600000,232.12470000,215.50000000,225.42180000,1052050.60000000
2021-03-06,48755.76000000,49199.00000000,47063.48000000,48897.46000000,9074.37303800,1528.53000000,1671.52000000,1512.58000000,1651.24000000,267009.92987000,225.51480000,232.18910000,219.24040000,226.36650000,615929.81000000
2021-03-07,48898.13000000,51467.00000000,48898.13000000,50989.04000000,12504.96985600,1651.15000000,1734.71000000,1629.88000000,1727.07000000,244522.03634000,226.43800000,243.86630000,225.00000000,239.91610000,855417.34000000
2021-03-08,50972.40000000,52408.17000000,49315.41000000,52394.72000000,15904.96129200,1727.07000000,1843.63000000,1666.01000000,1833.90000000,347410.27245000,239.91490000,242.99900000,228.88860000,240.48840000,709674.16000000
2021-03-09,52394.49000000,54904.89000000,51840.00000000,54887.19000000,16591.53786700,1833.90000000,1871.33000000,1799.19000000,1871.10000000,294082.06382000,240.48840000,297.00000000,235.70000000,293.28940000,2291321.29000000
2021-03-10,54886.56000000,57408.48000000,53002.75000000,55855.50000000,20278.83677800,1871.09000000,1878.30000000,1757.61000000,1795.69000000,348336.67274000,293.26140000,295.59370000,265.00000000,278.51910000,1747535.40000000
2021-03-11,55855.50000000,58171.16000000,54268.85000000,57797.82000000,17260.56872500,1795.50000000,1847.00000000,1724.40000000,1826.28000000,306052.04711000,278.46150000,315.12300000,272.00000000,290.03210000,1845819.60000000
2021-03-12,57798.69000000,58090.00000000,55010.00000000,57219.44000000,17235.23183800,1826.29000000,1842.57000000,1720.00000000,1765.97000000,333447.92437000,290.12440000,291.10000000,248.46930000,263.05910000,1535969.94000000
2021-03-13,57219.00000000,61810.71000000,56079.88000000,61168.93000000,16960.42285000,1765.91000000,1943.81000000,1728.15000000,1921.29000000,347959.27956000,263.10760000,284.17050000,255.42000000,276.09010000,924510.69000000
2021-03-14,61170.96000000,61680.00000000,59001.00000000,59001.01000000,11712.72098400,1921.33000000,1931.94000000,1836.17000000,1848.29000000,215294.69163000,276.14990000,276.69300000,263.27000000,263.27670000,585744.31000000
2021-03-15,59001.01000000,60615.74000000,54614.52000000,55615.12000000,23675.54923100,1848.30000000,1891.44000000,1733.44000000,1794.09000000,353335.79570000,263.47760000,267.57130000,249.48970000,254.18750000,912249.01600000
